timestamp,status,card_present_flag,first_name,age,gender,txn_description,balance,amount,geometry,X,Y,merch_suburb,merch_state,merch_geometry,merch_X,merch_Y,coord_diff_km
2018-08-02T07:00:00.000+0000,posted,,Kristin,43,F,INTER BANK,2074.79,197,144.95 -37.76,-37.76,144.95,,,,0,0,0.00
2018-08-02T07:20:44.000+0000,authorized,0,Michael,19,M,POS,50671.14,1692.56,115.90 -31.92,-31.92,115.9,West Perth,WA,115.84 -31.95,-31.95,115.84,6.58
2018-08-02T07:57:46.000+0000,authorized,1,Rhonda,40,F,POS,1917.11,46.83,153.10 -27.66,-27.66,153.1,Capalaba,QLD,153.19 -27.53,-27.53,153.19,16.98
2018-08-02T08:00:00.000+0000,posted,,Kristin,43,F,PAYMENT,2031.79,43,144.95 -37.76,-37.76,144.95,,,,0,0,0.00
2018-08-02T08:00:00.000+0000,posted,,Mackenzie,18,F,PAYMENT,38.55,151,150.79 -33.64,-33.64,150.79,,,,0,0,0.00
2018-08-02T08:08:02.000+0000,authorized,1,Stephanie,53,F,POS,463.96,6.48,153.03 -27.51,-27.51,153.03,Clayfield,QLD,153.05 -27.42,-27.42,153.05,10.21
2018-08-02T08:16:34.000+0000,authorized,1,Natasha,40,F,POS,186236.3,108.65,143.83 -37.66,-37.66,143.83,Belrose,NSW,151.21 -33.7,-33.7,151.21,799.36
2018-08-02T08:25:07.000+0000,authorized,0,Ruth,47,F,POS,17.44,20.87,115.72 -32.28,-32.28,115.72,Kingsley,WA,115.81 -31.82,-31.82,115.81,51.91
2018-08-02T08:33:40.000+0000,authorized,1,Lucas,21,M,SALES-POS,2293.86,41.49,115.81 -31.82,-31.82,115.81,Adelaide,SA,138.6 -34.92,-34.92,138.6,2141.82
2018-08-02T08:42:13.000+0000,authorized,1,Diana,26,F,SALES-POS,968.15,8.11,153.41 -27.95,-27.95,153.41,Burleigh Heads,QLD,153.45 -28.09,-28.09,153.45,16.07
2018-08-02T08:50:46.000+0000,authorized,1,Linda,24,F,POS,847.49,12.97,116.00 -31.88,-31.88,116,Warwick,WA,115.81 -31.85,-31.85,115.81,18.27
2018-08-02T08:59:18.000+0000,authorized,1,Christine,39,F,SALES-POS,4428.26,46.12,151.04 -33.80,-33.8,151.04,Melbourne,VIC,144.96 -37.82,-37.82,144.96,707.89
2018-08-02T09:00:00.000+0000,posted,,Jessica,34,F,PAYMENT,16394.78,27,138.52 -35.01,-35.01,138.52,,,,0,0,0.00
2018-08-02T09:00:00.000+0000,posted,,Jessica,21,F,INTER BANK,104.4,39,130.84 -12.45,-12.45,130.84,,,,0,0,0.00
2018-08-02T09:03:53.000+0000,authorized,0,Susan,19,F,POS,842.07,25.7,145.15 -37.76,-37.76,145.15,Wollert,VIC,145.03 -37.62,-37.62,145.03,18.83
2018-08-02T09:08:08.000+0000,authorized,1,Karen,26,F,SALES-POS,2986.34,35.6,149.03 -34.97,-34.97,149.03,Kidman Park,SA,138.53 -34.91,-34.91,138.53,957.75
2018-08-02T09:12:22.000+0000,authorized,1,Rhonda,40,F,POS,1872.72,44.39,153.10 -27.66,-27.66,153.1,Kalbarri,WA,114.17 -27.7,-27.7,114.17,3821.18
2018-08-02T09:16:36.000+0000,authorized,1,Rhonda,40,F,POS,1845.04,27.68,153.10 -27.66,-27.66,153.1,Greenslopes,QLD,153.05 -27.51,-27.51,153.05,17.41
2018-08-02T09:25:05.000+0000,authorized,1,Rhonda,40,F,POS,1826.34,18.7,153.10 -27.66,-27.66,153.1,Coffs Harbour,NSW,153.11 -30.3,-30.3,153.11,293.88
2018-08-02T09:29:19.000+0000,authorized,1,Rhonda,40,F,SALES-POS,1816.34,10,153.10 -27.66,-27.66,153.1,Caffey,QLD,152.22 -27.7,-27.7,152.22,86.86
2018-08-02T09:33:33.000+0000,authorized,1,Michael,19,M,SALES-POS,50657.65,13.49,115.90 -31.92,-31.92,115.9,Perth,WA,115.86 -31.95,-31.95,115.86,5.04
2018-08-02T09:37:47.000+0000,authorized,0,Rachael,21,F,SALES-POS,344.8,20.26,145.06 -37.95,-37.95,145.06,Doncaster,VIC,145.13 -37.79,-37.79,145.13,18.84
2018-08-02T09:46:16.000+0000,authorized,1,Diana,26,F,POS,956.92,11.23,153.41 -27.95,-27.95,153.41,Labrador,QLD,153.4 -27.97,-27.97,153.4,2.43
2018-08-02T09:50:30.000+0000,authorized,1,Tyler,44,M,POS,1035.55,31.81,144.79 -37.73,-37.73,144.79,Rye,VIC,144.82 -38.37,-38.37,144.82,71.29
2018-08-02T09:54:44.000+0000,authorized,1,Diana,26,F,SALES-POS,949.22,7.7,153.41 -27.95,-27.95,153.41,Ormeau,QLD,153.24 -27.76,-27.76,153.24,26.97
2018-08-02T09:58:58.000+0000,authorized,1,Lucas,21,M,SALES-POS,2285.02,8.84,115.81 -31.82,-31.82,115.81,Melville,WA,115.79 -32.05,-32.05,115.79,25.67
2018-08-02T10:12:40.000+0000,authorized,1,Andrew,78,M,POS,49743.84,12.37,145.09 -37.82,-37.82,145.09,East Melbourne,VIC,144.97 -37.81,-37.81,144.97,10.61
2018-08-02T10:29:20.000+0000,authorized,1,Mary,64,F,SALES-POS,159.66,31.5,147.31 -42.88,-42.88,147.31,Mount Beauty,VIC,147.17 -36.74,-36.74,147.17,683.60
2018-08-02T10:46:00.000+0000,authorized,1,Kimberly,24,F,SALES-POS,521.73,17.12,145.45 -37.74,-37.74,145.45,Narre Warren,VIC,145.31 -38.02,-38.02,145.31,33.51
2018-08-02T11:00:00.000+0000,posted,,Jeffrey,24,M,PAYMENT,2476.66,41,145.00 -37.83,-37.83,145,,,,0,0,0.00
2018-08-02T11:00:00.000+0000,posted,,Karen,26,F,PAY/SALARY,3907.05,920.71,149.03 -34.97,-34.97,149.03,,,,0,0,0.00
2018-08-02T11:00:00.000+0000,posted,,Robert,20,M,INTER BANK,1667.91,24,151.22 -33.87,-33.87,151.22,,,,0,0,0.00
2018-08-02T11:00:54.000+0000,authorized,1,Jessica,34,F,POS,16373.36,21.42,138.52 -35.01,-35.01,138.52,Unley,SA,138.61 -34.95,-34.95,138.61,10.58
2018-08-02T11:06:35.000+0000,authorized,1,Diana,26,F,POS,941.23,7.99,153.41 -27.95,-27.95,153.41,Runaway Bay,QLD,153.4 -27.91,-27.91,153.4,4.56
2018-08-02T11:12:16.000+0000,authorized,1,Diana,26,F,SALES-POS,931.76,9.47,153.41 -27.95,-27.95,153.41,Byron Bay,NSW,153.6 -28.65,-28.65,153.6,80.12
2018-08-02T11:29:19.000+0000,authorized,1,Charles,18,M,POS,107.79,20.42,153.41 -28.01,-28.01,153.41,Labrador,QLD,153.4 -27.94,-27.94,153.4,7.85
2018-08-02T11:35:00.000+0000,authorized,1,Jessica,21,F,POS,96.25,8.15,130.84 -12.45,-12.45,130.84,Darwin City,NT,130.84 -12.46,-12.46,130.84,1.11
2018-08-02T11:40:40.000+0000,authorized,1,Antonio,26,M,POS,1742.72,24.65,115.78 -31.90,-31.9,115.78,Fremantle,WA,115.75 -32.05,-32.05,115.75,16.94
2018-08-02T11:46:21.000+0000,authorized,0,Jacqueline,30,F,POS,3047.08,70.5,138.63 -34.93,-34.93,138.63,Goulburn,NSW,149.72 -34.76,-34.76,149.72,1012.84
2018-08-02T11:52:02.000+0000,authorized,1,Amy,43,F,SALES-POS,4.41,23.45,142.77 -37.06,-37.06,142.77,Eden,NSW,149.9 -37.06,-37.06,149.9,633.23
2018-08-02T11:57:43.000+0000,authorized,1,Eric,42,M,POS,35254.08,51.24,144.98 -37.84,-37.84,144.98,Heyfield,VIC,146.79 -37.98,-37.98,146.79,159.73
2018-08-02T12:00:00.000+0000,posted,,Andrew,78,M,PAY/SALARY,50526.26,782.42,145.09 -37.82,-37.82,145.09,,,,0,0,0.00
2018-08-02T12:00:00.000+0000,posted,,Natasha,40,F,PHONE BANK,186195.3,41,143.83 -37.66,-37.66,143.83,,,,0,0,0.00
2018-08-02T12:00:00.000+0000,posted,,Joseph,21,M,PAYMENT,715.75,35,147.08 -37.97,-37.97,147.08,,,,0,0,0.00
2018-08-02T12:10:00.000+0000,authorized,1,Jacqueline,30,F,POS,3008.22,38.86,138.63 -34.93,-34.93,138.63,Uraidla,SA,138.75 -34.96,-34.96,138.75,11.45
2018-08-02T12:26:40.000+0000,authorized,1,Maria,35,F,SALES-POS,1903.7,32.97,138.69 -34.84,-34.84,138.69,Yass,NSW,148.91 -34.84,-34.84,148.91,933.35
2018-08-02T12:43:20.000+0000,authorized,0,Michael,21,M,POS,27898.89,24.17,146.92 -36.07,-36.07,146.92,Leopold,VIC,144.46 -38.19,-38.19,144.46,321.47
2018-08-02T13:00:00.000+0000,posted,,Isaiah,23,M,INTER BANK,8189.12,117,151.27 -33.76,-33.76,151.27,,,,0,0,0.00
2018-08-02T13:00:00.000+0000,posted,,Richard,22,M,PAY/SALARY,2511.5,2218.73,145.03 -37.88,-37.88,145.03,,,,0,0,0.00
2018-08-02T13:00:00.000+0000,posted,,Timothy,20,M,PAYMENT,2666.12,15,145.23 -37.86,-37.86,145.23,,,,0,0,0.00
2018-08-02T13:00:00.000+0000,authorized,1,Edward,19,M,SALES-POS,4158.41,13.75,115.98 -32.07,-32.07,115.98,Kardinya,WA,115.82 -32.07,-32.07,115.82,15.09
2018-08-02T13:18:10.000+0000,authorized,1,Scott,23,M,SALES-POS,86.96,7.49,150.90 -34.37,-34.37,150.9,Narellan,NSW,150.73 -34.04,-34.04,150.73,39.93
2018-08-02T13:36:21.000+0000,authorized,1,Charles,18,M,SALES-POS,92.48,15.31,153.41 -28.01,-28.01,153.41,Mermaid Waters,QLD,153.41 -28.05,-28.05,153.41,4.45
2018-08-02T13:54:32.000+0000,authorized,0,Eric,22,M,POS,3130,28.51,151.18 -33.80,-33.8,151.18,Lewisham,NSW,151.15 -33.9,-33.9,151.15,11.47
2018-08-02T14:00:00.000+0000,posted,,Matthew,39,M,PAYMENT,6954.77,60,145.17 -37.84,-37.84,145.17,,,,0,0,0.00
2018-08-02T14:00:00.000+0000,posted,,Jeffrey,30,M,PAY/SALARY,1811.47,1808.62,153.05 -27.61,-27.61,153.05,,,,0,0,0.00
2018-08-02T14:10:03.000+0000,authorized,1,Antonio,26,M,POS,1712.39,30.33,115.78 -31.90,-31.9,115.78,Leederville,WA,115.84 -31.94,-31.94,115.84,7.21
2018-08-02T14:15:58.000+0000,authorized,1,Nathaniel,31,M,SALES-POS,14.26,20.07,151.11 -33.99,-33.99,151.11,Ryde,NSW,151.11 -33.81,-33.81,151.11,20.04
2018-08-02T14:21:53.000+0000,authorized,0,Tyler,69,M,POS,1948.27,20.78,144.96 -37.76,-37.76,144.96,Melbourne,VIC,144.98 -37.83,-37.83,144.98,7.99
2018-08-02T14:27:48.000+0000,authorized,1,Craig,28,M,POS,30130.77,32.67,151.12 -33.89,-33.89,151.12,Lavender Bay,NSW,151.21 -33.84,-33.84,151.21,10.01
2018-08-02T14:33:43.000+0000,authorized,1,Tonya,27,F,POS,66.15,50.93,116.06 -32.00,-32,116.06,Northgate,QLD,153.07 -27.39,-27.39,153.07,3597.98
2018-08-02T14:45:33.000+0000,authorized,1,Susan,19,F,SALES-POS,823.87,18.2,145.15 -37.76,-37.76,145.15,Sunbury,VIC,144.73 -37.58,-37.58,144.73,42.08
2018-08-02T14:51:28.000+0000,authorized,1,Eric,42,M,POS,35238.13,15.95,144.98 -37.84,-37.84,144.98,Glengala,VIC,144.82 -37.78,-37.78,144.82,15.58
2018-08-02T14:57:23.000+0000,authorized,1,Rhonda,40,F,SALES-POS,1791,25.34,153.10 -27.66,-27.66,153.1,Browns Plains,QLD,153.04 -27.66,-27.66,153.04,5.92
2018-08-02T15:00:00.000+0000,posted,,Michael,44,M,PAY/SALARY,2480.74,596.33,145.18 -37.90,-37.9,145.18,,,,0,0,0.00
2018-08-02T15:00:00.000+0000,posted,,Rhonda,40,F,PAYMENT,1758,33,153.10 -27.66,-27.66,153.1,,,,0,0,0.00
2018-08-02T15:00:00.000+0000,posted,,Robert,26,M,PAY/SALARY,6722.85,1433.98,144.89 -37.69,-37.69,144.89,,,,0,0,0.00
2018-08-02T15:03:41.000+0000,authorized,1,Rachael,21,F,SALES-POS,332.57,12.23,145.06 -37.95,-37.95,145.06,Doncaster,VIC,145.13 -37.78,-37.78,145.13,19.90
2018-08-02T15:10:15.000+0000,authorized,1,Heather,41,F,POS,1550.27,107.67,144.93 -37.79,-37.79,144.93,Parkville,VIC,144.96 -37.8,-37.8,144.96,2.86
2018-08-02T15:16:50.000+0000,authorized,1,Elizabeth,50,F,SALES-POS,24268.73,10.13,144.96 -37.69,-37.69,144.96,Mckinnon,VIC,145.05 -37.91,-37.91,145.05,25.74
2018-08-02T15:23:25.000+0000,authorized,0,Jeffrey,30,M,SALES-POS,1789.31,22.16,153.05 -27.61,-27.61,153.05,Toowoomba,QLD,151.97 -27.57,-27.57,151.97,106.65
2018-08-02T15:29:59.000+0000,authorized,1,Paul,25,M,SALES-POS,1014.72,41.66,115.79 -31.94,-31.94,115.79,Gooseberry Hill,WA,116.05 -31.96,-31.96,116.05,24.66
2018-08-02T15:36:34.000+0000,authorized,1,Michele,30,F,SALES-POS,1236.27,8.18,145.04 -37.85,-37.85,145.04,Sydney,NSW,151.21 -33.87,-33.87,151.21,711.14
2018-08-02T15:43:09.000+0000,authorized,1,Michael,19,M,SALES-POS,50637.85,19.8,115.90 -31.92,-31.92,115.9,Ravenswood,WA,115.83 -32.58,-32.58,115.83,73.77
2018-08-02T15:49:44.000+0000,authorized,1,Linda,24,F,SALES-POS,842.78,4.71,116.00 -31.88,-31.88,116,Subiaco,WA,115.82 -31.95,-31.95,115.82,18.71
2018-08-02T15:56:18.000+0000,authorized,1,Antonio,26,M,SALES-POS,1663.59,48.8,115.78 -31.90,-31.9,115.78,Claremont,WA,115.78 -31.98,-31.98,115.78,8.91
2018-08-02T16:00:00.000+0000,posted,,Amy,43,F,PAY/SALARY,1634.77,1630.36,142.77 -37.06,-37.06,142.77,,,,0,0,0.00
2018-08-02T16:00:00.000+0000,posted,,Richard,37,M,PAY/SALARY,1361.79,916.75,149.19 -21.15,-21.15,149.19,,,,0,0,0.00
2018-08-02T16:07:12.000+0000,authorized,1,Eric,22,M,POS,2866.56,263.44,151.18 -33.80,-33.8,151.18,Parramatta,NSW,150.99 -33.82,-33.82,150.99,17.71
2018-08-02T16:23:36.000+0000,authorized,1,Mackenzie,18,F,POS,2.38,36.17,150.79 -33.64,-33.64,150.79,Punchbowl,NSW,151.06 -33.92,-33.92,151.06,39.95
2018-08-02T16:39:59.000+0000,authorized,1,Rachael,21,F,POS,326.94,5.63,145.06 -37.95,-37.95,145.06,Mitcham,VIC,145.19 -37.82,-37.82,145.19,18.44
2018-08-02T16:56:23.000+0000,authorized,0,Isaiah,23,M,POS,8144.24,44.88,151.27 -33.76,-33.76,151.27,Kadina,SA,137.72 -33.96,-33.96,137.72,1251.84
2018-08-02T17:00:00.000+0000,posted,,Isaiah,23,M,PAYMENT,7963.24,181,151.27 -33.76,-33.76,151.27,,,,0,0,0.00
2018-08-02T17:00:00.000+0000,posted,,Tyler,44,M,PAYMENT,1020.55,15,144.79 -37.73,-37.73,144.79,,,,0,0,0.00
2018-08-02T17:00:00.000+0000,posted,,Michael,22,M,PAY/SALARY,42790.09,3195.01,145.03 -37.91,-37.91,145.03,,,,0,0,0.00
2018-08-02T17:00:00.000+0000,posted,,Sandra,34,F,PAYMENT,263.09,37,130.90 -12.37,-12.37,130.9,,,,0,0,0.00
2018-08-02T17:00:00.000+0000,posted,,Kimberly,35,F,PAY/SALARY,1067.25,725.32,150.62 -33.76,-33.76,150.62,,,,0,0,0.00
2018-08-02T17:07:29.000+0000,authorized,1,Gregory,42,M,POS,661.06,28.16,150.90 -33.78,-33.78,150.9,Wollongong,NSW,150.89 -34.42,-34.42,150.89,71.25
2018-08-02T17:17:06.000+0000,authorized,1,Joseph,37,M,SALES-POS,200.94,4.99,153.32 -27.93,-27.93,153.32,Yamba,NSW,153.36 -29.44,-29.44,153.36,168.14
2018-08-02T17:36:20.000+0000,authorized,1,Gregory,42,M,POS,636.59,24.47,150.90 -33.78,-33.78,150.9,Brookvale,NSW,151.27 -33.76,-33.76,151.27,34.31
2018-08-02T17:45:57.000+0000,authorized,1,Timothy,20,M,SALES-POS,2658.88,7.24,145.23 -37.86,-37.86,145.23,Collingwood,VIC,144.98 -37.8,-37.8,144.98,22.97
2018-08-02T17:55:34.000+0000,authorized,1,Michael,21,M,SALES-POS,27884.42,14.47,146.92 -36.07,-36.07,146.92,Wodonga,VIC,146.88 -36.12,-36.12,146.88,6.63
2018-08-02T18:00:00.000+0000,posted,,Isaiah,23,M,PAYMENT,7922.24,41,151.27 -33.76,-33.76,151.27,,,,0,0,0.00
2018-08-02T18:00:00.000+0000,posted,,Barry,38,M,PAYMENT,230.86,49,138.67 -34.86,-34.86,138.67,,,,0,0,0.00
2018-08-02T18:00:00.000+0000,posted,,Natasha,40,F,PAYMENT,186174.3,21,143.83 -37.66,-37.66,143.83,,,,0,0,0.00
2018-08-02T18:00:00.000+0000,posted,,Kaitlyn,21,F,PAYMENT,1540.46,135,114.62 -28.80,-28.8,114.62,,,,0,0,0.00
2018-08-02T18:11:59.000+0000,authorized,1,Sarah,46,F,SALES-POS,13583.79,97.95,151.09 -33.91,-33.91,151.09,North Sydney,NSW,151.21 -33.84,-33.84,151.21,13.55
2018-08-02T18:56:26.000+0000,authorized,0,Richard,24,M,POS,11424.58,13.93,152.99 -27.49,-27.49,152.99,Kelvin Grove,QLD,153.01 -27.45,-27.45,153.01,4.87
2018-08-02T19:00:00.000+0000,posted,,Patrick,46,M,PAYMENT,260464.83,50,144.99 -37.90,-37.9,144.99,,,,0,0,0.00
2018-08-02T19:07:18.000+0000,authorized,1,Gregory,42,M,SALES-POS,605.9,30.69,150.90 -33.78,-33.78,150.9,Northmead,NSW,150.99 -33.8,-33.8,150.99,8.62
2018-08-02T19:15:59.000+0000,authorized,1,Amy,43,F,POS,1608.28,26.49,142.77 -37.06,-37.06,142.77,Mansfield,VIC,146.09 -37.05,-37.05,146.09,294.93
2018-08-02T19:24:41.000+0000,authorized,1,Jonathan,38,M,POS,50192.66,190.5,130.98 -12.49,-12.49,130.98,Darwin City,NT,130.78 -12.39,-12.39,130.78,24.43
2018-08-02T19:33:23.000+0000,authorized,1,Craig,28,M,SALES-POS,30102.06,28.71,151.12 -33.89,-33.89,151.12,Moorebank,NSW,150.94 -33.94,-33.94,150.94,17.54
2018-08-02T19:42:05.000+0000,authorized,1,Melissa,30,F,SALES-POS,105.89,22.87,149.83 -29.47,-29.47,149.83,West Perth,WA,115.84 -31.95,-31.95,115.84,3251.57
2018-08-02T19:50:46.000+0000,authorized,0,Alexander,38,M,POS,5748.22,40.31,143.88 -37.66,-37.66,143.88,Chippendale,NSW,151.2 -33.89,-33.89,151.2,782.68
2018-08-02T19:59:28.000+0000,authorized,1,Kimberly,35,F,SALES-POS,996.97,70.28,150.62 -33.76,-33.76,150.62,Northmead,NSW,151 -33.79,-33.79,151,35.32
2018-08-02T20:00:00.000+0000,posted,,Tyler,44,M,PAYMENT,979.55,41,144.79 -37.73,-37.73,144.79,,,,0,0,0.00
2018-08-02T20:00:00.000+0000,posted,,Donald,22,M,PAYMENT,290.88,195,151.08 -33.93,-33.93,151.08,,,,0,0,0.00
2018-08-02T20:15:39.000+0000,authorized,1,Michael,19,M,SALES-POS,50590.99,46.86,115.90 -31.92,-31.92,115.9,Ringwood,VIC,145.15 -37.71,-37.71,145.15,2737.76
2018-08-02T20:32:19.000+0000,authorized,1,Donald,22,M,POS,485.88,23.25,151.08 -33.93,-33.93,151.08,Liverpool,NSW,150.92 -33.91,-33.91,150.92,14.95
2018-08-02T20:48:59.000+0000,authorized,1,Richard,24,M,POS,11366.83,57.75,152.99 -27.49,-27.49,152.99,Sydney,NSW,151.21 -33.87,-33.87,151.21,730.33
2018-08-02T21:00:00.000+0000,posted,,Michael,22,M,PAYMENT,42704.09,86,145.03 -37.91,-37.91,145.03,,,,0,0,0.00
2018-08-02T21:00:00.000+0000,posted,,James,28,M,PHONE BANK,6866.65,58,147.63 -22.84,-22.84,147.63,,,,0,0,0.00
2018-08-02T21:14:43.000+0000,authorized,0,Kenneth,35,M,POS,147.58,42.94,153.02 -27.66,-27.66,153.02,Kalbarri,WA,114.17 -27.7,-27.7,114.17,3813.40
2018-08-02T21:36:42.000+0000,authorized,1,Stephanie,53,F,SALES-POS,424.01,39.95,153.03 -27.51,-27.51,153.03,Rangeville,QLD,151.98 -27.59,-27.59,151.98,104.01
2018-08-02T21:47:41.000+0000,authorized,1,Kenneth,35,M,SALES-POS,119.37,28.21,153.02 -27.66,-27.66,153.02,Meadowbrook,QLD,153.14 -27.67,-27.67,153.14,11.88
2018-08-02T21:58:40.000+0000,authorized,1,Robert,26,M,SALES-POS,6708.49,14.36,144.89 -37.69,-37.69,144.89,Saint Albans,VIC,144.8 -37.74,-37.74,144.8,9.68
2018-08-02T22:00:00.000+0000,posted,,Ashley,25,F,PAYMENT,2795.85,32,150.50 -23.40,-23.4,150.5,,,,0,0,0.00
2018-08-02T22:00:00.000+0000,posted,,Christopher,35,M,PAYMENT,5986.68,36,151.68 -32.98,-32.98,151.68,,,,0,0,0.00
2018-08-02T22:00:00.000+0000,posted,,Heather,41,F,INTER BANK,1441.27,109,144.93 -37.79,-37.79,144.93,,,,0,0,0.00
2018-08-02T22:00:00.000+0000,posted,,Cindy,19,F,PAYMENT,1038.46,108,144.66 -37.91,-37.91,144.66,,,,0,0,0.00
2018-08-02T22:00:00.000+0000,posted,,Catherine,26,F,PAYMENT,45.89,33,151.27 -33.85,-33.85,151.27,,,,0,0,0.00
2018-08-02T22:17:15.000+0000,authorized,1,Matthew,39,M,SALES-POS,6879.81,74.96,145.17 -37.84,-37.84,145.17,Hoppers Crossing,VIC,144.72 -37.87,-37.87,144.72,39.69
2018-08-02T22:36:51.000+0000,authorized,1,Craig,28,M,SALES-POS,30056.51,45.55,151.12 -33.89,-33.89,151.12,Beecroft,NSW,151.07 -33.75,-33.75,151.07,16.26
2018-08-02T22:56:28.000+0000,authorized,1,Rhonda,40,F,POS,1697.39,60.61,153.10 -27.66,-27.66,153.1,Elsternwick,VIC,145 -37.89,-37.89,145,1366.71
2018-08-02T23:00:00.000+0000,posted,,Christine,39,F,PAYMENT,4376.26,52,151.04 -33.80,-33.8,151.04,,,,0,0,0.00
2018-08-02T23:00:00.000+0000,posted,,Christopher,33,M,INTER BANK,58052.04,59,145.13 -37.70,-37.7,145.13,,,,0,0,0.00
2018-08-02T23:12:14.000+0000,authorized,1,Michael,19,M,POS,50459.08,131.91,115.90 -31.92,-31.92,115.9,Broken Hill,NSW,141.47 -31.95,-31.95,141.47,2409.93
2018-08-02T23:27:09.000+0000,authorized,1,Darren,20,M,POS,6619.25,11.57,138.56 -35.27,-35.27,138.56,Glenelg East,SA,138.52 -34.98,-34.98,138.52,32.49
2018-08-02T23:42:05.000+0000,authorized,1,Jeffrey,30,M,SALES-POS,1768.68,20.63,153.05 -27.61,-27.61,153.05,Battery Hill,QLD,153.12 -26.78,-26.78,153.12,92.65
2018-08-02T23:57:00.000+0000,authorized,1,Eric,42,M,SALES-POS,35205.33,32.8,144.98 -37.84,-37.84,144.98,Lilydale,VIC,145.35 -37.75,-37.75,145.35,34.05
2018-08-03T00:25:48.000+0000,authorized,1,Linda,35,F,POS,1564.62,15.7,144.96 -37.84,-37.84,144.96,Malvern,VIC,145.03 -37.86,-37.86,145.03,6.54
2018-08-03T00:58:03.000+0000,authorized,1,Jessica,21,F,SALES-POS,71.55,24.7,130.84 -12.45,-12.45,130.84,Yarrawonga,NT,130.98 -12.47,-12.47,130.98,15.38
2018-08-03T01:20:26.000+0000,authorized,0,Joseph,37,M,POS,185.33,15.61,153.32 -27.93,-27.93,153.32,Labrador,QLD,153.4 -27.95,-27.95,153.4,8.18
2018-08-03T02:04:59.000+0000,authorized,1,Cindy,19,F,POS,1009.91,28.55,144.66 -37.91,-37.91,144.66,Camberwell,VIC,145.06 -37.83,-37.83,145.06,36.26
2018-08-03T02:32:46.000+0000,authorized,1,Luis,27,M,POS,6.48,21.56,144.71 -37.58,-37.58,144.71,Mount Clear,VIC,143.87 -37.6,-37.6,143.87,74.13
2018-08-03T03:00:00.000+0000,posted,,Barry,38,M,PAYMENT,171.86,59,138.67 -34.86,-34.86,138.67,,,,0,0,0.00
2018-08-03T03:00:00.000+0000,posted,,Richard,24,M,PAYMENT,11323.83,43,152.99 -27.49,-27.49,152.99,,,,0,0,0.00
2018-08-03T03:06:39.000+0000,authorized,1,Michael,44,M,SALES-POS,2460.9,19.84,145.18 -37.90,-37.9,145.18,Box Hill,VIC,145.12 -37.82,-37.82,145.12,10.35
2018-08-03T04:00:00.000+0000,posted,,Craig,28,M,PAYMENT,29932.51,124,151.12 -33.89,-33.89,151.12,,,,0,0,0.00
2018-08-03T04:00:00.000+0000,posted,,Ricky,43,M,PAYMENT,124.59,23,145.16 -37.84,-37.84,145.16,,,,0,0,0.00
2018-08-03T04:00:00.000+0000,posted,,Michelle,19,F,PAYMENT,1529.58,40,150.82 -34.01,-34.01,150.82,,,,0,0,0.00
2018-08-03T04:17:52.000+0000,authorized,1,Kristin,43,F,SALES-POS,2014.57,17.22,144.95 -37.76,-37.76,144.95,Thornbury,VIC,144.99 -37.76,-37.76,144.99,3.52
2018-08-03T04:39:08.000+0000,authorized,1,Kenneth,35,M,POS,100.86,18.51,153.02 -27.66,-27.66,153.02,Caboolture,QLD,152.96 -27.08,-27.08,152.96,64.84
2018-08-03T05:00:00.000+0000,posted,,Craig,28,M,PAYMENT,29867.51,65,151.12 -33.89,-33.89,151.12,,,,0,0,0.00
2018-08-03T05:02:29.000+0000,authorized,1,Darren,20,M,SALES-POS,6610.74,8.51,138.56 -35.27,-35.27,138.56,Semaphore,SA,138.48 -34.84,-34.84,138.48,48.42
2018-08-03T06:00:00.000+0000,posted,,Diana,26,F,PAYMENT,736.76,195,153.41 -27.95,-27.95,153.41,,,,0,0,0.00
2018-08-03T06:00:00.000+0000,posted,,Michael,22,M,INTER BANK,42557.09,147,145.03 -37.91,-37.91,145.03,,,,0,0,0.00
2018-08-03T06:00:00.000+0000,posted,,Paul,25,M,PAYMENT,986.72,28,115.79 -31.94,-31.94,115.79,,,,0,0,0.00
2018-08-03T06:00:00.000+0000,posted,,Kaitlyn,21,F,PAYMENT,1512.46,28,114.62 -28.80,-28.8,114.62,,,,0,0,0.00
2018-08-03T06:35:59.000+0000,authorized,1,Jeffrey,24,M,POS,2457.1,19.56,145.00 -37.83,-37.83,145,Fitzroy,VIC,144.98 -37.8,-37.8,144.98,3.77
2018-08-03T07:00:00.000+0000,posted,,Tim,40,M,PAYMENT,54849.99,131,115.83 -31.90,-31.9,115.83,,,,0,0,0.00
2018-08-03T07:00:00.000+0000,posted,,Christopher,35,M,INTER BANK,5876.68,110,151.68 -32.98,-32.98,151.68,,,,0,0,0.00
2018-08-03T07:00:00.000+0000,posted,,Ricky,43,M,PAYMENT,107.59,17,145.16 -37.84,-37.84,145.16,,,,0,0,0.00
2018-08-03T07:23:42.000+0000,authorized,1,Joseph,37,M,SALES-POS,164.08,21.25,153.32 -27.93,-27.93,153.32,Lismore,NSW,153.28 -28.81,-28.81,153.28,98.04
2018-08-03T08:00:16.000+0000,authorized,1,Jeffrey,30,M,SALES-POS,1477.37,291.31,153.05 -27.61,-27.61,153.05,Sydney,NSW,151.21 -33.87,-33.87,151.21,718.71
2018-08-03T08:13:58.000+0000,authorized,0,Michael,44,M,SALES-POS,2451.88,9.02,145.18 -37.90,-37.9,145.18,Narre Warren South,VIC,145.3 -38.07,-38.07,145.3,21.66
